카테고리,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 덕양구 주교동,경기도 고양시 덕양구 원신동,경기도 고양시 덕양구 흥도동,경기도 고양시 덕양구 성사1동,경기도 고양시 덕양구 성사2동,경기도 고양시 덕양구 효자동,경기도 고양시 덕양구 삼송동,경기도 고양시 덕양구 창릉동,경기도 고양시 덕양구 고양동,경기도 고양시 덕양구 관산동,경기도 고양시 덕양구 능곡동,경기도 고양시 덕양구 화정1동,경기도 고양시 덕양구 화정2동,경기도 고양시 덕양구 행주동,경기도 고양시 덕양구 행신1동,경기도 고양시 덕양구 행신2동,경기도 고양시 덕양구 행신3동,경기도 고양시 덕양구 화전동,경기도 고양시 덕양구 대덕동,경기도 고양시 일산동구,경기도 고양시 일산동구 식사동,경기도 고양시 일산동구 중산동,경기도 고양시 일산동구 정발산동,경기도 고양시 일산동구 풍산동,경기도 고양시 일산동구 백석1동,경기도 고양시 일산동구 백석2동,경기도 고양시 일산동구 마두1동,경기도 고양시 일산동구 마두2동,경기도 고양시 일산동구 장항1동,경기도 고양시 일산동구 장항2동,경기도 고양시 일산동구 고봉동,경기도 고양시 일산서구,경기도 고양시 일산서구 일산1동,경기도 고양시 일산서구 일산2동,경기도 고양시 일산서구 일산3동,경기도 고양시 일산서구 탄현동,경기도 고양시 일산서구 주엽1동,경기도 고양시 일산서구 주엽2동,경기도 고양시 일산서구 대화동,경기도 고양시 일산서구 송포동,경기도 고양시 일산서구 송산동
2020년04월_남_50~59세,"95,666","40,995","1,741","1,545","2,945","2,154","1,020",737,"1,509","1,273","2,680","3,539","1,665","3,758","2,843","2,218","2,076","2,985","4,552","1,452",303,"27,306","3,095","4,417","2,147","3,344","2,694","1,966","2,400","1,540",979,"2,331","2,393","27,365","2,557","2,120","3,232","4,724","2,392","2,490","3,148","1,967","4,735"
2020년04월_남_60~69세,"56,904","26,512","1,147","1,253","2,091","1,338",758,426,"1,229",977,"1,853","2,718","1,134","1,926","1,481","1,443","1,325","1,638","2,421","1,094",260,"15,521","1,450","2,607","1,357","1,953","1,527","1,072","1,281",754,606,"1,203","1,711","14,871","1,523","1,301","1,580","2,141","1,475","1,502","1,761","1,080","2,508"
2020년04월_남_70~79세,"25,965","12,890",543,581,"1,098",651,396,207,683,470,"1,069","1,374",564,"1,001",676,632,537,754,"1,039",496,119,"6,499",551,"1,114",630,826,578,474,517,344,233,490,742,"6,576",763,535,575,924,675,743,769,503,"1,089"
2020년04월_남_80~89세,"11,436","5,186",200,183,342,278,188,75,224,143,406,458,205,599,363,258,259,325,477,163,40,"3,050",231,533,256,384,291,205,241,236,64,324,285,"3,200",325,239,293,451,434,477,313,231,437
2020년04월_남_90~99세,"1,171",500,20,19,24,23,14,19,13,24,40,47,13,58,31,17,22,33,58,21,4,327,27,67,28,42,17,25,31,36,3,31,20,344,34,24,39,49,57,64,31,16,30
2020년04월_남_100세 이상,83,52,2,1,0,1,1,9,5,1,5,10,2,4,1,1,1,1,0,5,2,19,1,4,3,0,2,0,3,1,1,2,2,12,1,0,1,0,1,3,3,1,2
2020년04월_여_총인구수,"548,172","238,723","7,503","12,352","22,873","11,050","6,011","5,488","11,385","10,123","15,334","17,978","7,762","19,846","17,420","9,442","11,538","16,723","23,972","10,813","1,110","153,560","17,695","24,719","12,446","20,436","16,307","10,832","12,776","8,837","5,169","13,553","10,790","155,889","14,462","9,587","18,732","26,974","15,084","15,755","18,025","10,983","26,287"
2020년04월_여_연령구간인구수,"548,172","238,723","7,503","12,352","22,873","11,050","6,011","5,488","11,385","10,123","15,334","17,978","7,762","19,846","17,420","9,442","11,538","16,723","23,972","10,813","1,110","153,560","17,695","24,719","12,446","20,436","16,307","10,832","12,776","8,837","5,169","13,553","10,790","155,889","14,462","9,587","18,732","26,974","15,084","15,755","18,025","10,983","26,287"
2020년04월_여_0~9세,"41,481","19,274",289,"1,607","2,821",651,344,734,"1,118","1,196","1,182","1,113",438,"1,082","1,420",386,740,"1,202","1,452","1,455",44,"10,565","1,706","1,752",639,"1,696","1,047",491,723,614,631,577,689,"11,642","1,104",529,"1,327","2,377","1,026","1,000","1,094",817,"2,368"
2020년04월_여_10~19세,"52,311","20,597",590,965,"1,855",930,545,412,688,728,"1,562","1,378",602,"1,829","1,925",627,"1,106","1,471","2,535",772,77,"14,686","2,243","2,249","1,108","2,263","1,440",666,"1,616","1,119",462,779,741,"17,028","1,378",736,"2,870","2,867","1,688","1,675","1,426","1,148","3,240"
2020년04월_여_20~29세,"73,776","30,377",982,"1,185","2,541","1,410",676,800,"1,388","1,219","1,658","1,971",969,"3,186","2,307","1,358","1,571","2,421","3,393","1,183",159,"22,341","2,383","3,380","2,000","2,686","2,556","1,773","1,970","1,146",539,"2,619","1,289","21,058","1,947","1,371","2,431","3,748","1,823","1,945","3,238","1,440","3,115"
2020년04월_여_30~39세,"72,067","33,282",674,"2,259","4,180","1,242",662,"1,168","2,122","2,262","1,720","2,030",879,"2,111","2,193","1,015","1,349","2,425","2,587","2,297",107,"19,891","2,133","2,945","1,461","2,500","2,336","1,811","1,242",912,901,"2,334","1,316","18,894","1,694","1,000","1,832","3,724","1,744","1,775","2,479","1,505","3,141"
2020년04월_여_40~49세,"95,545","39,339","1,109","2,073","3,920","1,767",972,837,"1,738","1,671","2,684","2,655","1,175","3,321","3,478","1,336","1,948","2,696","4,169","1,658",132,"27,584","3,719","4,052","2,008","3,783","2,884","1,963","2,386","1,716",934,"2,552","1,587","28,622","2,434","1,379","4,114","4,973","2,746","2,743","2,926","2,070","5,237"
2020년04월_여_50~59세,"97,782","41,241","1,505","1,787","3,243","2,141","1,104",706,"1,742","1,274","2,371","3,403","1,591","3,863","2,935","1,945","2,220","3,105","4,694","1,428",184,"28,213","2,970","4,904","2,463","3,561","3,021","1,877","2,445","1,589",875,"2,371","2,137","28,328","2,735","2,173","3,332","4,788","2,679","2,795","3,375","1,976","4,475"
2020년04월_여_60~69세,"56,428","26,893","1,141","1,399","2,302","1,411",767,423,"1,321",975,"2,078","2,767","1,051","1,927","1,409","1,375","1,259","1,560","2,439","1,106",183,"15,056","1,291","2,649","1,436","2,025","1,614","1,072","1,148",727,490,"1,059","1,545","14,479","1,514","1,218","1,395","2,111","1,439","1,523","1,766","1,043","2,470"
2020년04월_여_70~79세,"35,004","16,989",725,689,"1,286",928,564,243,823,513,"1,329","1,669",644,"1,533","1,038",849,832,"1,090","1,539",557,138,"8,823",791,"1,577",804,"1,157",870,659,694,506,213,720,832,"9,192","1,031",705,789,"1,374","1,047","1,236","1,024",599,"1,387"
2020년04월_여_80~89세,"20,213","9,104",421,336,612,473,331,134,379,231,641,803,339,865,628,461,442,653,999,288,68,"5,403",389,"1,009",452,654,465,448,459,438,94,466,529,"5,706",534,407,534,866,782,931,604,325,723
2020년04월_여_90~99세,"3,329","1,475",63,48,108,86,42,21,56,43,102,161,64,118,85,84,67,94,161,57,15,958,68,189,72,107,70,67,88,70,28,75,124,896,82,64,103,143,105,127,88,59,125
2020년04월_여_100세 이상,236,152,4,4,5,11,4,10,10,11,7,28,10,11,2,6,4,6,4,12,3,40,2,13,3,4,4,5,5,0,2,1,1,44,9,5,5,3,5,5,5,1,6
2020년05월_계_총인구수,"1,076,179","473,322","15,440","23,878","44,729","21,931","11,654","11,008","22,170","20,325","30,835","36,568","15,882","38,499","33,798","19,599","22,476","32,919","46,608","22,383","2,620","299,302","34,407","47,883","24,059","39,499","31,219","20,985","24,693","16,730","10,657","26,424","22,746","303,555","28,149","18,999","36,400","52,762","28,489","29,591","35,417","21,797","51,951"
2020년05월_계_연령구간인구수,"1,076,179","473,322","15,440","23,878","44,729","21,931","11,654","11,008","22,170","20,325","30,835","36,568","15,882","38,499","33,798","19,599","22,476","32,919","46,608","22,383","2,620","299,302","34,407","47,883","24,059","39,499","31,219","20,985","24,693","16,730","10,657","26,424","22,746","303,555","28,149","18,999","36,400","52,762","28,489","29,591","35,417","21,797","51,951"
2020년05월_계_0~9세,"84,470","39,222",625,"3,264","5,615","1,358",680,"1,495","2,192","2,491","2,411","2,272",938,"2,165","2,835",796,"1,544","2,422","2,959","3,071",89,"21,558","3,450","3,587","1,302","3,398","2,143",967,"1,507","1,269","1,347","1,162","1,426","23,690","2,163","1,024","2,718","4,892","2,036","2,075","2,281","1,667","4,834"
2020년05월_계_10~19세,"107,211","42,146","1,302","1,881","3,755","1,948","1,124",774,"1,437","1,481","3,271","2,884","1,292","3,807","3,917","1,303","2,168","3,029","5,083","1,521",169,"30,349","4,642","4,710","2,238","4,660","2,922","1,388","3,349","2,269",940,"1,609","1,622","34,716","2,811","1,577","5,902","5,801","3,400","3,330","3,057","2,364","6,474"
2020년05월_계_20~29세,"151,039","62,945","2,187","2,384","5,037","2,981","1,465","1,497","2,717","2,334","3,568","4,362","2,162","6,320","4,699","2,978","3,205","5,056","7,032","2,508",453,"44,956","4,720","7,123","4,097","5,435","5,034","3,415","3,867","2,292","1,145","4,920","2,908","43,138","4,052","2,848","4,981","7,622","3,760","3,876","6,267","3,120","6,612"
2020년05월_계_30~39세,"142,786","67,178","1,513","4,207","7,935","2,514","1,339","2,355","4,255","4,540","3,515","4,276","1,816","4,330","4,333","2,319","2,786","4,958","5,216","4,700",271,"38,601","3,758","5,737","2,959","4,839","4,626","3,490","2,315","1,601","1,663","4,708","2,905","37,007","3,391","2,010","3,502","7,318","3,278","3,413","5,189","2,958","5,948"
2020년05월_계_40~49세,"184,868","79,088","2,306","4,277","8,217","3,637","1,831","1,786","3,562","3,522","5,443","5,754","2,369","6,178","6,483","2,929","3,705","5,178","7,859","3,735",317,"52,271","6,951","7,610","3,781","7,076","5,285","3,852","4,327","3,039","1,946","4,909","3,495","53,509","4,572","2,726","7,386","9,519","4,898","4,979","5,565","3,847","10,017"
2020년05월_계_50~59세,"193,714","82,343","3,249","3,316","6,214","4,286","2,123","1,489","3,242","2,548","5,053","6,934","3,246","7,609","5,793","4,146","4,306","6,086","9,268","2,950",485,"55,596","6,093","9,322","4,601","6,920","5,723","3,849","4,842","3,137","1,860","4,709","4,540","55,775","5,292","4,266","6,573","9,490","5,050","5,283","6,611","3,960","9,250"
2020년05월_계_60~69세,"114,225","53,824","2,298","2,671","4,448","2,750","1,553",881,"2,565","1,954","3,942","5,518","2,197","3,871","2,915","2,831","2,608","3,215","4,894","2,266",447,"30,760","2,745","5,265","2,819","3,995","3,163","2,148","2,445","1,490","1,114","2,290","3,286","29,641","3,069","2,563","2,993","4,302","2,949","3,038","3,584","2,133","5,010"
2020년05월_계_70~79세,"61,206","29,997","1,258","1,283","2,396","1,579",957,464,"1,506",996,"2,426","3,046","1,217","2,559","1,706","1,469","1,363","1,849","2,594","1,070",259,"15,381","1,334","2,711","1,446","1,980","1,471","1,133","1,204",851,447,"1,215","1,589","15,828","1,802","1,241","1,364","2,300","1,734","1,982","1,818","1,108","2,479"
2020년05월_계_80~89세,"31,810","14,384",618,524,971,761,518,206,608,378,"1,052","1,275",554,"1,470",998,717,701,984,"1,480",461,108,"8,468",615,"1,539",709,"1,042",758,648,708,673,160,792,824,"8,958",867,652,837,"1,324","1,216","1,415",918,564,"1,165"
2020년05월_계_90~99세,"4,526","1,986",78,66,136,105,59,42,71,69,142,206,79,174,115,104,85,135,219,84,17,"1,302",95,262,101,150,88,90,121,108,32,107,148,"1,238",119,87,139,191,162,192,120,74,154
2020년05월_계_100세 이상,324,209,6,5,5,12,5,19,15,12,12,41,12,16,4,7,5,7,4,17,5,60,4,17,6,4,6,5,8,1,3,3,3,55,11,5,5,3,6,8,7,2,8
2020년05월_남_총인구수,"527,304","234,171","7,960","11,518","21,764","10,889","5,639","5,387","10,752","10,171","15,533","18,571","8,139","18,711","16,405","10,193","10,937","16,209","22,662","11,209","1,522","145,689","16,726","23,163","11,624","19,101","14,896","10,152","11,921","7,891","5,473","12,834","11,908","147,444","13,699","9,430","17,664","25,850","13,402","13,877","17,120","10,778","25,624"
2020년05월_남_연령구간인구수,"527,304","234,171","7,960","11,518","21,764","10,889","5,639","5,387","10,752","10,171","15,533","18,571","8,139","18,711","16,405","10,193","10,937","16,209","22,662","11,209","1,522","145,689","16,726","23,163","11,624","19,101","14,896","10,152","11,921","7,891","5,473","12,834","11,908","147,444","13,699","9,430","17,664","25,850","13,402","13,877","17,120","10,778","25,624"
2020년05월_남_0~9세,"43,021","19,946",336,"1,650","2,793",698,345,749,"1,074","1,292","1,241","1,160",508,"1,100","1,413",421,810,"1,229","1,519","1,559",49,"11,015","1,746","1,843",678,"1,715","1,089",473,786,652,711,588,734,"12,060","1,071",500,"1,404","2,524","1,019","1,085","1,155",844,"2,458"
2020년05월_남_10~19세,"55,057","21,597",712,914,"1,885","1,024",579,357,745,761,"1,711","1,499",689,"1,985","2,006",683,"1,068","1,576","2,566",742,95,"15,728","2,396","2,476","1,135","2,406","1,501",739,"1,731","1,151",486,825,882,"17,732","1,430",844,"3,031","2,965","1,719","1,669","1,619","1,210","3,245"
2020년05월_남_20~29세,"77,217","32,566","1,210","1,202","2,502","1,582",781,676,"1,315","1,109","1,918","2,402","1,202","3,152","2,408","1,608","1,623","2,633","3,651","1,295",297,"22,590","2,340","3,743","2,095","2,753","2,477","1,607","1,899","1,151",603,"2,301","1,621","22,061","2,123","1,481","2,536","3,878","1,931","1,939","3,003","1,690","3,480"
2020년05월_남_30~39세,"70,632","33,842",844,"1,955","3,750","1,271",687,"1,166","2,138","2,277","1,806","2,253",944,"2,225","2,135","1,315","1,446","2,541","2,627","2,298",164,"18,730","1,648","2,793","1,511","2,345","2,284","1,687","1,081",685,763,"2,359","1,574","18,060","1,703","1,022","1,680","3,599","1,540","1,638","2,633","1,433","2,812"
2020년05월_남_40~49세,"89,464","39,742","1,196","2,209","4,279","1,863",861,927,"1,814","1,841","2,775","3,091","1,206","2,889","3,030","1,596","1,768","2,489","3,720","2,003",185,"24,758","3,226","3,564","1,782","3,314","2,414","1,900","1,945","1,324","1,009","2,370","1,910","24,964","2,143","1,352","3,292","4,575","2,154","2,260","2,610","1,789","4,789"
2020년05월_남_50~59세,"95,743","41,048","1,749","1,537","2,963","2,160","1,015",756,"1,504","1,268","2,678","3,546","1,660","3,752","2,855","2,214","2,068","2,976","4,560","1,485",302,"27,337","3,112","4,408","2,138","3,347","2,702","1,964","2,399","1,549",983,"2,335","2,400","27,358","2,563","2,112","3,217","4,704","2,387","2,479","3,184","1,966","4,746"
2020년05월_남_60~69세,"57,340","26,711","1,150","1,262","2,116","1,334",773,439,"1,235",979,"1,866","2,724","1,134","1,935","1,490","1,455","1,341","1,647","2,438","1,128",265,"15,597","1,455","2,608","1,363","1,967","1,533","1,078","1,285",759,616,"1,209","1,724","15,032","1,537","1,316","1,593","2,178","1,481","1,513","1,791","1,086","2,537"
2020년05월_남_70~79세,"26,082","12,941",540,585,"1,108",652,396,215,683,477,"1,085","1,371",570,"1,010",668,625,536,754,"1,042",504,120,"6,535",548,"1,126",636,824,585,478,517,344,232,492,753,"6,606",762,536,577,921,681,751,776,507,"1,095"
2020년05월_남_80~89세,"11,484","5,217",201,184,343,281,187,74,224,141,407,466,211,602,370,257,255,327,479,169,39,"3,046",229,529,256,386,291,200,243,237,66,322,287,"3,221",331,242,297,456,435,475,317,236,432
2020년05월_남_90~99세,"1,179",506,20,19,25,23,14,19,15,25,41,47,13,56,29,18,21,36,60,21,4,334,25,69,27,44,18,26,32,38,3,31,21,339,35,25,36,50,54,65,30,16,28
2020년05월_남_100세 이상,85,55,2,1,0,1,1,9,5,1,5,12,2,5,1,1,1,1,0,5,2,19,1,4,3,0,2,0,3,1,1,2,2,11,1,0,1,0,1,3,2,1,2
2020년05월_여_총인구수,"548,875","239,151","7,480","12,360","22,965","11,042","6,015","5,621","11,418","10,154","15,302","17,997","7,743","19,788","17,393","9,406","11,539","16,710","23,946","11,174","1,098","153,613","17,681","24,720","12,435","20,398","16,323","10,833","12,772","8,839","5,184","13,590","10,838","156,111","14,450","9,569","18,736","26,912","15,087","15,714","18,297","11,019","26,327"
2020년05월_여_연령구간인구수,"548,875","239,151","7,480","12,360","22,965","11,042","6,015","5,621","11,418","10,154","15,302","17,997","7,743","19,788","17,393","9,406","11,539","16,710","23,946","11,174","1,098","153,613","17,681","24,720","12,435","20,398","16,323","10,833","12,772","8,839","5,184","13,590","10,838","156,111","14,450","9,569","18,736","26,912","15,087","15,714","18,297","11,019","26,327"
2020년05월_여_0~9세,"41,449","19,276",289,"1,614","2,822",660,335,746,"1,118","1,199","1,170","1,112",430,"1,065","1,422",375,734,"1,193","1,440","1,512",40,"10,543","1,704","1,744",624,"1,683","1,054",494,721,617,636,574,692,"11,630","1,092",524,"1,314","2,368","1,017",990,"1,126",823,"2,376"
2020년05월_여_10~19세,"52,154","20,549",590,967,"1,870",924,545,417,692,720,"1,560","1,385",603,"1,822","1,911",620,"1,100","1,453","2,517",779,74,"14,621","2,246","2,234","1,103","2,254","1,421",649,"1,618","1,118",454,784,740,"16,984","1,381",733,"2,871","2,836","1,681","1,661","1,438","1,154","3,229"
2020년05월_여_20~29세,"73,822","30,379",977,"1,182","2,535","1,399",684,821,"1,402","1,225","1,650","1,960",960,"3,168","2,291","1,370","1,582","2,423","3,381","1,213",156,"22,366","2,380","3,380","2,002","2,682","2,557","1,808","1,968","1,141",542,"2,619","1,287","21,077","1,929","1,367","2,445","3,744","1,829","1,937","3,264","1,430","3,132"
2020년05월_여_30~39세,"72,154","33,336",669,"2,252","4,185","1,243",652,"1,189","2,117","2,263","1,709","2,023",872,"2,105","2,198","1,004","1,340","2,417","2,589","2,402",107,"19,871","2,110","2,944","1,448","2,494","2,342","1,803","1,234",916,900,"2,349","1,331","18,947","1,688",988,"1,822","3,719","1,738","1,775","2,556","1,525","3,136"
2020년05월_여_40~49세,"95,404","39,346","1,110","2,068","3,938","1,774",970,859,"1,748","1,681","2,668","2,663","1,163","3,289","3,453","1,333","1,937","2,689","4,139","1,732",132,"27,513","3,725","4,046","1,999","3,762","2,871","1,952","2,382","1,715",937,"2,539","1,585","28,545","2,429","1,374","4,094","4,944","2,744","2,719","2,955","2,058","5,228"
2020년05월_여_50~59세,"97,971","41,295","1,500","1,779","3,251","2,126","1,108",733,"1,738","1,280","2,375","3,388","1,586","3,857","2,938","1,932","2,238","3,110","4,708","1,465",183,"28,259","2,981","4,914","2,463","3,573","3,021","1,885","2,443","1,588",877,"2,374","2,140","28,417","2,729","2,154","3,356","4,786","2,663","2,804","3,427","1,994","4,504"
2020년05월_여_60~69세,"56,885","27,113","1,148","1,409","2,332","1,416",780,442,"1,330",975,"2,076","2,794","1,063","1,936","1,425","1,376","1,267","1,568","2,456","1,138",182,"15,163","1,290","2,657","1,456","2,028","1,630","1,070","1,160",731,498,"1,081","1,562","14,609","1,532","1,247","1,400","2,124","1,468","1,525","1,793","1,047","2,473"
2020년05월_여_70~79세,"35,124","17,056",718,698,"1,288",927,561,249,823,519,"1,341","1,675",647,"1,549","1,038",844,827,"1,095","1,552",566,139,"8,846",786,"1,585",810,"1,156",886,655,687,507,215,723,836,"9,222","1,040",705,787,"1,379","1,053","1,231","1,042",601,"1,384"
2020년05월_여_80~89세,"20,326","9,167",417,340,628,480,331,132,384,237,645,809,343,868,628,460,446,657,"1,001",292,69,"5,422",386,"1,010",453,656,467,448,465,436,94,470,537,"5,737",536,410,540,868,781,940,601,328,733
2020년05월_여_90~99세,"3,347","1,480",58,47,111,82,45,23,56,44,101,159,66,118,86,86,64,99,159,63,13,968,70,193,74,106,70,64,89,70,29,76,127,899,84,62,103,141,108,127,90,58,126
2020년05월_여_100세 이상,239,154,4,4,5,11,4,10,10,11,7,29,10,11,3,6,4,6,4,12,3,41,3,13,3,4,4,5,5,0,2,1,1,44,10,5,4,3,5,5,5,1,6
2020년06월_계_총인구수,"1,076,996","473,812","15,392","23,863","44,996","21,881","11,610","11,116","22,211","20,432","30,762","36,622","15,853","38,401","33,767","19,509","22,441","32,883","46,612","22,843","2,618","299,323","34,423","47,846","24,005","39,503","31,184","20,971","24,667","16,744","10,670","26,513","22,797","303,861","28,113","18,964","36,356","52,741","28,402","29,579","35,907","21,809","51,990"
2020년06월_계_연령구간인구수,"1,076,996","473,812","15,392","23,863","44,996","21,881","11,610","11,116","22,211","20,432","30,762","36,622","15,853","38,401","33,767","19,509","22,441","32,883","46,612","22,843","2,618","299,323","34,423","47,846","24,005","39,503","31,184","20,971","24,667","16,744","10,670","26,513","22,797","303,861","28,113","18,964","36,356","52,741","28,402","29,579","35,907","21,809","51,990"
2020년06월_계_0~9세,"84,231","39,165",609,"3,254","5,617","1,355",678,"1,513","2,213","2,501","2,387","2,249",940,"2,160","2,825",777,"1,537","2,396","2,938","3,127",89,"21,468","3,430","3,577","1,297","3,395","2,137",957,"1,488","1,268","1,349","1,154","1,416","23,598","2,149","1,005","2,697","4,876","2,005","2,067","2,311","1,671","4,817"
2020년06월_계_10~19세,"106,865","42,033","1,297","1,887","3,792","1,938","1,115",773,"1,440","1,478","3,259","2,865","1,292","3,782","3,906","1,295","2,156","3,004","5,057","1,529",168,"30,214","4,650","4,694","2,215","4,626","2,914","1,383","3,333","2,254",931,"1,608","1,606","34,618","2,796","1,571","5,890","5,778","3,384","3,310","3,078","2,361","6,450"
2020년06월_계_20~29세,"151,111","62,969","2,184","2,347","5,091","2,962","1,457","1,502","2,692","2,357","3,567","4,362","2,151","6,316","4,689","2,968","3,188","5,066","7,040","2,574",456,"44,982","4,712","7,084","4,086","5,459","5,024","3,415","3,872","2,307","1,145","4,951","2,927","43,160","4,048","2,831","4,974","7,603","3,750","3,886","6,334","3,124","6,610"
2020년06월_계_30~39세,"142,921","67,309","1,511","4,205","7,958","2,527","1,332","2,381","4,271","4,566","3,481","4,275","1,818","4,272","4,332","2,298","2,791","4,972","5,230","4,823",266,"38,544","3,774","5,729","2,965","4,817","4,626","3,483","2,283","1,605","1,664","4,697","2,901","37,068","3,366","2,007","3,500","7,307","3,278","3,417","5,290","2,950","5,953"
2020년06월_계_40~49세,"184,635","79,058","2,294","4,287","8,266","3,609","1,827","1,793","3,562","3,525","5,425","5,768","2,356","6,162","6,471","2,915","3,687","5,166","7,828","3,802",315,"52,149","6,925","7,601","3,748","7,065","5,247","3,843","4,314","3,034","1,955","4,922","3,495","53,428","4,548","2,706","7,377","9,496","4,838","4,964","5,651","3,840","10,008"
2020년06월_계_50~59세,"193,639","82,213","3,230","3,300","6,274","4,261","2,109","1,501","3,231","2,570","5,053","6,924","3,216","7,587","5,761","4,134","4,277","6,054","9,261","2,990",480,"55,585","6,090","9,301","4,594","6,924","5,704","3,838","4,854","3,132","1,864","4,734","4,550","55,841","5,281","4,248","6,556","9,505","5,052","5,280","6,684","3,955","9,280"
2020년06월_계_60~69세,"115,408","54,381","2,309","2,695","4,468","2,782","1,567",908,"2,601","1,968","3,949","5,574","2,205","3,915","2,959","2,844","2,640","3,258","4,945","2,342",452,"31,052","2,771","5,324","2,840","4,025","3,188","2,171","2,470","1,513","1,119","2,321","3,310","29,975","3,106","2,593","3,019","4,350","2,962","3,057","3,660","2,173","5,055"
2020년06월_계_70~79세,"61,423","30,109","1,258","1,293","2,418","1,580",954,478,"1,507","1,009","2,437","3,070","1,216","2,556","1,711","1,449","1,361","1,855","2,613","1,082",262,"15,444","1,348","2,720","1,439","1,988","1,485","1,131","1,213",850,446,"1,222","1,602","15,870","1,805","1,248","1,361","2,306","1,751","1,979","1,841","1,098","2,481"
2020년06월_계_80~89세,"31,878","14,390",614,523,977,754,509,206,613,379,"1,055","1,290",564,"1,457",995,719,707,974,"1,474",471,109,"8,508",623,"1,536",712,"1,048",764,652,713,674,162,793,831,"8,980",884,660,839,"1,322","1,208","1,414",925,561,"1,167"
2020년06월_계_90~99세,"4,564","1,979",80,67,130,101,58,42,66,67,137,204,83,179,114,104,92,131,222,86,16,"1,317",96,263,103,152,89,93,119,106,32,108,156,"1,268",119,90,138,195,168,197,126,74,161
2020년06월_계_100세 이상,321,206,6,5,5,12,4,19,15,12,12,41,12,15,4,6,5,7,4,17,5,60,4,17,6,4,6,5,8,1,3,3,3,55,11,5,5,3,6,8,7,2,8
2020년06월_남_총인구수,"527,663","234,384","7,934","11,497","21,885","10,886","5,623","5,437","10,766","10,213","15,498","18,612","8,130","18,642","16,382","10,136","10,926","16,186","22,677","11,433","1,521","145,711","16,734","23,139","11,605","19,098","14,876","10,154","11,902","7,908","5,485","12,873","11,937","147,568","13,656","9,419","17,663","25,854","13,361","13,866","17,351","10,778","25,620"
2020년06월_남_연령구간인구수,"527,663","234,384","7,934","11,497","21,885","10,886","5,623","5,437","10,766","10,213","15,498","18,612","8,130","18,642","16,382","10,136","10,926","16,186","22,677","11,433","1,521","145,711","16,734","23,139","11,605","19,098","14,876","10,154","11,902","7,908","5,485","12,873","11,937","147,568","13,656","9,419","17,663","25,854","13,361","13,866","17,351","10,778","25,620"
2020년06월_남_0~9세,"42,918","19,925",326,"1,635","2,790",697,340,757,"1,092","1,297","1,237","1,152",513,"1,095","1,414",411,812,"1,215","1,506","1,588",48,"10,976","1,740","1,827",678,"1,714","1,092",465,770,651,714,596,729,"12,017","1,063",490,"1,398","2,515","1,008","1,079","1,173",844,"2,447"
2020년06월_남_10~19세,"54,880","21,543",711,913,"1,905","1,033",575,358,745,757,"1,695","1,494",695,"1,968","2,003",671,"1,063","1,559","2,557",747,94,"15,649","2,389","2,465","1,126","2,389","1,495",734,"1,725","1,151",478,819,878,"17,688","1,427",838,"3,031","2,964","1,710","1,653","1,633","1,206","3,226"
2020년06월_남_20~29세,"77,275","32,586","1,207","1,190","2,530","1,567",782,676,"1,301","1,127","1,923","2,406","1,191","3,145","2,402","1,610","1,617","2,635","3,658","1,324",295,"22,621","2,345","3,737","2,097","2,766","2,474","1,599","1,906","1,161",604,"2,310","1,622","22,068","2,105","1,477","2,527","3,883","1,937","1,954","3,027","1,688","3,470"
2020년06월_남_30~39세,"70,706","33,896",853,"1,950","3,764","1,288",683,"1,180","2,134","2,284","1,792","2,258",944,"2,193","2,125","1,301","1,443","2,556","2,628","2,356",164,"18,721","1,657","2,790","1,513","2,333","2,282","1,694","1,065",686,766,"2,362","1,573","18,089","1,684","1,027","1,693","3,588","1,537","1,631","2,686","1,428","2,815"
2020년06월_남_40~49세,"89,330","39,691","1,182","2,216","4,293","1,849",855,935,"1,821","1,833","2,760","3,102","1,200","2,879","3,014","1,578","1,760","2,482","3,710","2,038",184,"24,708","3,214","3,559","1,765","3,318","2,400","1,898","1,937","1,319","1,015","2,369","1,914","24,931","2,129","1,346","3,290","4,564","2,128","2,250","2,648","1,788","4,788"
2020년06월_남_50~59세,"95,677","40,998","1,742","1,526","2,995","2,151","1,014",757,"1,494","1,283","2,677","3,538","1,640","3,738","2,846","2,215","2,062","2,957","4,556","1,508",299,"27,312","3,114","4,391","2,139","3,331","2,680","1,966","2,399","1,544",986,"2,345","2,417","27,367","2,553","2,104","3,211","4,697","2,383","2,490","3,214","1,962","4,753"
2020년06월_남_60~69세,"57,941","27,001","1,151","1,276","2,121","1,346",778,454,"1,254",985,"1,880","2,747","1,149","1,962","1,513","1,459","1,353","1,668","2,474","1,163",268,"15,747","1,460","2,638","1,366","1,988","1,548","1,094","1,303",774,619,"1,225","1,732","15,193","1,558","1,329","1,598","2,210","1,489","1,515","1,831","1,106","2,557"
2020년06월_남_70~79세,"26,171","12,970",540,590,"1,115",651,397,220,683,481,"1,081","1,386",564,"1,009",665,615,535,754,"1,050",510,124,"6,569",558,"1,134",635,828,592,474,520,346,230,493,759,"6,632",766,536,579,923,683,751,788,501,"1,105"
